lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID
861,belanma01,,belanma01h,1944,6,8,USA,MA,Pittsfield,1998,10,6,USA,NY,New York,Mark,Belanger,,Mark Henry,,170,73,R,R,8/7/1965,10/2/1982,,belanma01,belanma01,belam101,belanma01,belanma01
862,belarwa01,,,1930,9,5,USA,CA,St. Helena,1993,10,21,USA,CA,Santa Cruz,Wayne,Belardi,,Carroll Wayne,,185,73,L,L,4/18/1950,9/30/1956,,belarwa01,belarwa01,belaw101,belarwa01,belarwa01
863,belchke01,,,1967,8,8,USA,TX,Waco,,,,,,,Kevin,Belcher,,Kevin Donnell,,170,72,R,R,9/3/1990,10/3/1990,Navarro JC,belchke01,belchke01,belck001,belchke01,belchke01
864,belchti01,,,1961,10,19,USA,OH,Mount Gilead,,,,,,,Tim,Belcher,,Timothy Wayne,,210,75,R,R,9/6/1987,9/30/2000,Mount Vernon Nazarene,belchti01,belchti01,belct001,belchti01,belchti01
865,beldeir01,,,1874,4,16,USA,OH,Cleveland,1916,7,15,USA,OH,Lakewood,Ira,Belden,,Ira Allison,,175,71,L,R,9/17/1897,9/25/1897,,beldeir01,beldeir01,beldi101,beldeir01,beldeir01
866,belinst01,,,1966,8,6,USA,PA,Huntingdon,,,,,,,Stan,Belinda,,Stanley Peter,,185,75,R,R,9/8/1989,9/3/2000,Allegany CC,belinst01,belinst01,belis001,belinst01,belinst01
867,belinbo01,,,1936,12,7,USA,NY,New York,2001,11,23,USA,NV,Las Vegas,Bo,Belinsky,,Robert,,191,74,L,L,4/18/1962,5/18/1970,,belinbo01,belinbo01,belib101,belinbo01,belinbo01
868,belitto01,,,1975,10,23,USA,IA,Des Moines,,,,,,,Todd,Belitz,,,,218,73,L,L,9/4/2000,10/6/2001,Washington State,belitto01,belitto01,belit001,belitto01,belitto01
869,belkti01,,,1970,4,6,USA,OH,Cincinnati,,,,,,,Tim,Belk,,Timothy William,,200,75,R,R,6/25/1996,7/3/1996,Lubbock Christian,belkti01,belkti01,belkt001,belkti01,belkti01
870,bellbe01,,,1907,8,20,USA,TX,Bellville,1977,9,14,USA,TX,College Station,Beau,Bell,,Roy Chester,,185,74,R,R,4/16/1935,9/1/1941,,bellbe01,bellbe01,bellb102,bellbe01,bellbe01
871,bellbi01,,,1933,10,24,USA,NC,Goldsboro,1962,10,11,USA,NC,Durham,Bill,Bell,,William Samuel,Ding Dong,200,75,R,R,9/5/1952,4/16/1955,,bellbi01,bellbi01,bellb101,bellbi01,bellbi01
872,bellbu01,bellbu01m,bellbu01h,1951,8,27,USA,PA,Pittsburgh,,,,,,,Buddy,Bell,,David Gus,,180,73,R,R,4/15/1972,6/17/1989,Miami (FL),bellbu01,bellbu01,bellb001,bellbu01,bellbu01
873,bellch01,,,1868,8,12,USA,OH,Cincinnati,1937,2,7,USA,OH,Cincinnati,Charlie,Bell,,Charles C.,,,,,R,10/13/1889,7/27/1891,,bellch01,bellch01,bellc101,bellch01,bellch01
874,,,bellco99h,1903,5,17,USA,MS,Starkville,1991,3,7,USA,MO,St. Louis,Cool Papa,Bell,,James Thomas,,155,72,B,L,,,,bellco99,bellco99,,bellco99,bellco99
875,bellda01,,,1972,9,14,USA,OH,Cincinnati,,,,,,,David,Bell,,David Michael,,170,70,R,R,5/3/1995,10/1/2006,,bellda01,bellda01,belld002,bellda01,bellda01
876,bellde01,,,1968,12,11,USA,FL,Tampa,,,,,,,Derek,Bell,,Derek Nathaniel,,200,74,R,R,6/28/1991,7/3/2001,,bellde01,bellde01,belld001,bellde01,bellde01
877,beller01,,,1963,10,27,USA,CA,Modesto,,,,,,,Eric,Bell,,Eric Alvin,,178,72,L,L,9/24/1985,5/8/1993,,beller01,beller01,belle001,beller01,beller01
878,bellfe01,,,1913,1,21,USA,OK,Ada,2000,8,29,USA,CA,Rancho Mirage,Fern,Bell,born Fern Oran Bell,Fernando Jerome Lee,Danny,180,72,R,R,4/17/1939,5/6/1940,,bellfe01,bellfe01,bellf102,bellfe01,bellfe01
879,bellfr01,,,1863,,,USA,OH,Cincinnati,1891,4,14,USA,OH,Cincinnati,Frank,Bell,,Frank Gustav,,,72,,,7/7/1885,7/31/1885,,bellfr01,bellfr01,bellf101,bellfr01,bellfr01
880,bellga01,,,1936,11,17,USA,TX,San Antonio,,,,,,,Gary,Bell,,Wilbur Gary,Ding Dong,196,73,R,R,6/1/1958,9/12/1969,,bellga01,bellga01,bellg102,bellga01,bellga01
881,bellge01,,,1874,11,2,USA,NY,Greenwood,1941,12,25,USA,NY,New York,George,Bell,,George Glenn,Farmer,195,72,R,R,4/17/1907,7/13/1911,,bellge01,bellge01,bellg101,bellge01,bellge01
882,bellge02,,bellge02h,1959,10,21,D.R.,,San Pedro de Macoris,,,,,,,George,Bell,,George Antonio (Mathey),Liberty,190,73,R,R,4/9/1981,10/2/1993,,bellge02,bellge02,bellg001,bellge02,bellge02
883,bellgu01,,,1928,11,15,USA,KY,Louisville,1995,5,7,USA,OH,Montgomery,Gus,Bell,,David Russell (Jr.),,190,73,L,R,5/30/1950,5/1/1964,,bellgu01,bellgu01,bellg103,bellgu01,bellgu01
884,bellhi01,,,1897,7,16,USA,KY,Mount Sherman,1949,6,7,USA,CA,Glendale,Hi,Bell,,Herman S.,,185,72,R,R,4/16/1924,8/23/1934,,bellhi01,bellhi01,bellh101,bellhi01,bellhi01
885,bellja01,,bellja01h,1965,12,11,USA,FL,Eglin A.F.B.,,,,,,,Jay,Bell,,Jay Stuart,,180,73,R,R,9/29/1986,9/28/2003,,bellja01,bellja01,bellj001,bellja01,bellja01
886,bellje01,,,1947,10,6,USA,TN,Madison,,,,,,,Jerry,Bell,,Jerry Houston,,190,76,B,R,9/6/1971,5/15/1974,,bellje01,bellje01,bellj101,bellje01,bellje01
887,bellju01,,,1968,3,29,D.R.,,San Pedro de Macoris,,,,,,,Juan,Bell,,Juan (Mathey),,172,71,R,R,9/6/1989,8/25/1995,,bellju01,bellju01,bellj003,bellju01,bellju01
888,bellke01,,,1955,7,13,USA,CA,Los Angeles,,,,,,,Kevin,Bell,,Kevin Robert,,195,72,R,R,6/16/1976,10/3/1982,Mount San Antonio JC,bellke01,bellke01,bellk101,bellke01,bellke01
889,bellle01,,,1901,12,14,USA,PA,Harrisburg,1985,12,26,USA,PA,Hershey,Les,Bell,,Lester Rowland,,165,71,R,R,9/18/1923,9/27/1931,,bellle01,bellle01,belll101,bellle01,bellle01
890,bellmi01,,,1968,4,22,USA,NY,Lewiston,,,,,,,Mike,Bell,,Michael Allen,,175,73,L,L,5/2/1990,10/6/1991,,bellmi01,bellmi01,bellm001,bellmi01,bellmi01
891,bellmi02,,,1974,12,7,USA,OH,Cincinnati,,,,,,,Mike,Bell,,,,195,74,R,R,7/20/2000,10/1/2000,,bellmi02,bellmi02,bellm003,bellmi02,bellmi02
892,bellra01,,,1890,11,6,USA,MO,Kahoka,1959,10,18,USA,IA,Burlington,Ralph,Bell,,Ralph Albert,Lefty,170,71,L,L,7/16/1912,7/22/1912,,bellra01,bellra01,bellr101,bellra01,bellra01
893,bellro01,,,1977,1,17,USA,NY,Newburgh,,,,,,,Rob,Bell,,,,225,77,R,R,4/8/2000,9/30/2007,,bellro01,bellro01,bellr003,bellro01,bellro01
894,bellru01,,,1881,1,1,USA,WI,Wausau,1955,7,28,USA,NM,Albuquerque,Rudy,Bell,born Rudolph Fred Baerwald,John,,158,68,R,R,9/16/1907,10/5/1907,,bellru01,bellru01,bellr103,bellru01,bellru01
895,bellte01,,,1962,10,27,USA,OH,Dayton,,,,,,,Terry,Bell,,Terence William,,195,72,R,R,9/3/1986,9/15/1987,Old Dominion,bellte01,bellte01,bellt001,bellte01,bellte01
896,bellaze01,,,1930,8,23,USA,CT,Greenwich,,,,,,,Zeke,Bella,,John,,185,71,R,L,9/11/1957,9/25/1959,,bellaze01,bellaze01,bellz101,bellaze01,bellaze01
897,bellast01,,,1850,,,Cuba,,,1932,8,8,Cuba,,Havana,Steve,Bellan,,Esteban Enrique,,154,68,,,5/9/1871,6/9/1873,,bellast01,bellast01,bells101,bellast01,bellast01
898,belleal01,,belleal01h,1966,8,25,USA,LA,Shreveport,,,,,,,Albert,Belle,Also played as Joey Belle,Albert Jojuan,Joey,190,73,R,R,7/15/1989,10/1/2000,Louisiana State,belleal01,belleal01,bellj002,belleal01,belleal01
899,bellhma01,,,1974,8,23,USA,MA,Boston,,,,,,,Mark,Bellhorn,,Mark Christian,,195,73,B,R,6/10/1997,9/30/2007,Auburn,bellhma01,bellhma01,bellm002,bellhma01,bellhma01
900,bellira01,,,1961,10,24,D.R.,,Pueblo Nuevo,,,,,,,Rafael,Belliard,,Rafael Leonidas (Matias),,160,66,R,R,9/6/1982,4/9/1998,,bellira01,bellira01,bellr001,bellira01,bellira01
901,belliro01,,,1975,4,7,USA,NY,Bronx,,,,,,,Ron,Belliard,,,,210,70,R,R,9/12/1998,,,belliro01,belliro01,bellr002,belliro01,belliro01
902,bellicl01,,,1968,11,18,USA,NY,Oneonta,,,,,,,Clay,Bellinger,,Clayton Daniel,,195,75,R,R,4/9/1999,4/8/2002,,bellicl01,bellicl01,bellc001,bellicl01,bellicl01
903,bellmja01,,,1864,3,4,USA,KY,Taylorsville,1931,12,8,USA,KY,Louisville,Jack,Bellman,,John Hutchins,Happy Jack,,,,,4/23/1889,4/23/1889,,bellmja01,bellmja01,bellj102,bellmja01,bellmja01
904,belloro01,,,1948,7,13,W.Germany,,Heidelberg,,,,,,,Rob,Belloir,,Robert Edward,,155,70,R,R,8/2/1975,9/29/1978,,belloro01,belloro01,bellr102,belloro01,belloro01
905,beltrca01,,,1977,4,24,P.R.,,Manati,,,,,,,Carlos,Beltran,,,,200,73,B,R,9/14/1998,,,beltrca01,beltrca01,beltc001,beltrca01,beltrca01
906,beltrri01,,,1969,11,13,Mexico,2,Tijuana,,,,,,,Rigo,Beltran,,Rigoberto,,185,71,L,L,6/2/1997,4/28/2004,Wyoming,beltrri01,beltrri01,beltr001,beltrri01,beltrri01
907,beltrad01,,,1979,4,7,D.R.,,Santo Domingo,,,,,,,Adrian,Beltre,,Adrian (Perez),,220,71,R,R,6/24/1998,,,beltrad01,beltrad01,belta001,beltrad01,beltrad01
908,beltres01,,,1967,12,26,D.R.,,Quisqueya,,,,,,,Esteban,Beltre,,Esteban (Valera),,155,70,R,R,9/3/1991,6/5/1996,,beltres01,beltres01,belte001,beltres01,beltres01
909,bemisha01,,,1874,2,1,USA,NH,Farmington,1947,5,23,USA,OH,Cleveland,Harry,Bemis,,Harry Parker,,155,66,R,R,4/23/1902,8/15/1910,,bemisha01,bemisha01,bemih101,bemisha01,bemisha01
910,benarma01,,,1970,1,20,Nicaragua,,Bluefields,,,,,,,Marvin,Benard,,Marvin Larry,,180,70,L,L,9/5/1995,9/27/2003,Lewis & Clark,benarma01,benarma01,benam001,benarma01,benarma01
911,benavfr01,,,1966,4,7,USA,TX,Laredo,,,,,,,Freddie,Benavides,,Alfredo,,180,74,R,R,5/14/1991,8/11/1994,Texas Christian,benavfr01,benavfr01,benaf001,benavfr01,benavfr01
912,benchjo01,,benchjo01h,1947,12,7,USA,OK,Oklahoma City,,,,,,,Johnny,Bench,,Johnny Lee,Little General,197,73,R,R,8/28/1967,9/29/1983,,benchjo01,benchjo01,bencj101,benchjo01,benchjo01
913,bendech01,,bendech01h,1884,5,5,USA,MN,Crow Wing County,1954,5,22,USA,PA,Philadelphia,Chief,Bender,,Charles Albert,,185,74,R,R,4/20/1903,7/21/1925,,bendech01,bendech01,bendc101,bendech01,bendech01
914,benedar01,,,1862,3,31,USA,IL,Cornwall,1948,1,14,USA,CO,Denver,Art,Benedict,,Arthur Melville,,,,R,R,5/14/1883,6/6/1883,,benedar01,benedar01,benea101,benedar01,benedar01
915,benedbr01,,,1955,8,18,USA,AL,Birmingham,,,,,,,Bruce,Benedict,,Bruce Edwin,,175,73,R,R,8/18/1978,9/11/1989,Nebraska,benedbr01,benedbr01,beneb001,benedbr01,benedbr01
916,benesal01,,,1972,1,21,USA,IN,Evansville,,,,,,,Alan,Benes,,Alan Paul,,215,77,R,R,9/19/1995,5/28/2003,Creighton,benesal01,benesal01,benea002,benesal01,benesal01
917,benesan01,,,1967,8,20,USA,IN,Evansville,,,,,,,Andy,Benes,,Andrew Charles,,235,78,R,R,8/11/1989,9/29/2002,Evansville,benesan01,benesan01,benea001,benesan01,benesan01
918,benesjo01,,,1901,1,8,USA,NY,Long Island City,1975,3,7,USA,NY,Elmhurst,Joe,Benes,,Joseph Anthony,Bananas,158,68,R,R,5/9/1931,6/14/1931,,benesjo01,benesjo01,benej101,benesjo01,benesjo01
919,bengera01,,,1902,4,22,USA,TX,Jacksonville,1997,6,27,USA,TX,Centerville,Ray,Benge,,Raymond Adelphia,,160,69,R,R,9/26/1925,6/2/1938,,bengera01,bengera01,bengr101,bengera01,bengera01
920,bengobe01,,,1898,7,27,USA,NY,Niagara Falls,1968,12,22,USA,PA,Philadelphia,Benny,Bengough,,Bernard Oliver,,168,67,R,R,5/18/1923,9/24/1932,,bengobe01,bengobe01,bengb101,bengobe01,bengobe01
921,beniqju01,,,1950,5,13,P.R.,,San Sebastian,,,,,,,Juan,Beniquez,,Juan Jose (Torres),,150,71,R,R,9/4/1971,5/30/1988,,beniqju01,beniqju01,benij001,beniqju01,beniqju01
922,benitar01,,,1972,11,3,D.R.,,Ramon Santana,,,,,,,Armando,Benitez,,Armando German,,260,76,R,R,7/28/1994,6/6/2008,,benitar01,benitar01,benia001,benitar01,benitar01
923,benitya01,,,1972,10,5,P.R.,,San Juan,,,,,,,Yamil,Benitez,,Yamil Antonio,,195,74,R,R,9/16/1995,9/27/1998,,benitya01,benitya01,beniy001,benitya01,benitya01
925,benjami01,,,1965,11,22,USA,OH,Euclid,,,,,,,Mike,Benjamin,,Michael Paul,,195,75,R,R,7/7/1989,9/28/2002,Arizona State,benjami01,benjami01,benjm001,benjami01,benjami01
926,benjast01,,,1914,5,20,USA,MA,Framingham,,,,,,,Stan,Benjamin,,Alfred Stanley,,194,74,R,R,9/16/1939,9/16/1945,,benjast01,benjast01,benjs101,benjast01,benjast01
927,bennhe01,,,1890,1,25,USA,WI,Viola,1967,6,4,USA,WI,Madison,Henry,Benn,,Henry Omer,,190,72,R,R,9/24/1914,9/24/1914,,bennhe01,bennhe01,bennh101,bennhe01,bennhe01
928,benneik01,,,1856,6,7,USA,PA,Philadelphia,1932,4,18,USA,PA,Philadelphia,Ike,Benners,,Isaac B.,,175,,L,,5/1/1884,9/3/1884,,benneik01,benneik01,benni101,benneik01,benneik01
929,bennech01,,bennech01h,1854,11,21,USA,PA,New Castle,1927,2,24,USA,MI,Detroit,Charlie,Bennett,,Charles Wesley,,180,71,R,R,5/1/1878,9/30/1893,,bennech01,bennech01,bennc101,bennech01,bennech01
930,benneda01,,,1945,11,7,USA,CA,Berkeley,,,,,,,Dave,Bennett,,David Hans,,195,77,R,R,6/12/1964,6/12/1964,,benneda01,benneda01,bennd102,benneda01,benneda01
931,bennede01,,,1939,10,5,USA,CA,Oakland,,,,,,,Dennis,Bennett,,Dennis John,,192,75,L,L,5/12/1962,9/29/1968,,bennede01,bennede01,bennd101,bennede01,bennede01
932,benneer01,,,1968,9,13,USA,CA,Yreka,,,,,,,Erik,Bennett,,Erik Hans,,205,74,R,R,5/15/1995,6/8/1996,Cal St. Sacramento,benneer01,benneer01,benne001,benneer01,benneer01
933,bennefr01,,,1904,10,27,USA,MD,Mardela Springs,1966,3,18,USA,DE,Wilmington,Frank,Bennett,,Francis Allen,Chip,163,70,R,R,9/17/1927,4/11/1928,,bennefr01,bennefr01,bennf102,bennefr01,bennefr01
934,bennefr02,,,1902,3,15,USA,AR,Atkins,1957,5,12,USA,AR,Atkins,Fred,Bennett,,James Fred,Red,185,69,R,R,4/13/1928,7/28/1931,,bennefr02,bennefr02,bennf101,bennefr02,bennefr02
935,bennega01,,,1972,4,17,USA,IL,Waukegan,,,,,,,Gary,Bennett,,Gary David (Jr.),,190,72,R,R,9/24/1995,5/18/2008,,bennega01,bennega01,benng001,bennega01,bennega01
936,bennehe01,,,1896,9,21,USA,MO,Elwood,1964,9,9,USA,MO,Springfield,Herschel,Bennett,,Herschel Emmett,,160,69,L,R,4/19/1923,10/1/1927,,bennehe01,bennehe01,bennh102,bennehe01,bennehe01
937,bennejo01,,,1900,7,2,USA,NY,New York,1987,7,11,USA,CA,Morro Bay,Joe,Bennett,,Joseph Rosenblum,,168,69,R,R,7/5/1923,7/5/1923,,bennejo01,bennejo01,bennj101,bennejo01,bennejo01
938,bennejo02,,,1970,1,31,USA,NY,Binghamton,,,,,,,Joel,Bennett,,,,160,73,R,R,7/15/1998,6/6/1999,,bennejo02,bennejo02,bennj001,bennejo02,bennejo02
939,bennepu01,,,1874,2,20,USA,NE,Ponca,1935,9,12,USA,WA,Kirkland,Pug,Bennett,,Justin Titus,,165,71,R,R,4/12/1906,9/20/1907,,bennepu01,bennepu01,bennp101,bennepu01,bennepu01
940,bennesh01,,,1972,4,10,Australia,,Adelaide,,,,,,,Shayne,Bennett,,Shayne Anthony,,200,77,R,R,8/22/1997,8/15/1999,DuPage JC,bennesh01,bennesh01,benns001,bennesh01,bennesh01
941,benoijo01,,,1977,7,26,D.R.,,Santiago,,,,,,,Joaquin,Benoit,,Joaquin Antonio (Pena),,220,75,R,R,8/8/2001,,,benoijo01,benoijo01,benoj001,benoijo01,benoijo01
942,bensoal01,,,1908,7,12,USA,SD,Hurley,1999,11,16,USA,SD,Viborg,Allen,Benson,,Allen Wilbert,Bullet Ben,185,73,R,R,8/19/1934,8/26/1934,,bensoal01,bensoal01,bensa101,bensoal01,bensoal01
943,bensokr01,,,1974,11,7,USA,WI,Superior,,,,,,,Kris,Benson,,,,205,76,R,R,4/9/1999,,,bensokr01,bensokr01,bensk001,bensokr01,bensokr01
944,bensove01,bensove01m,,1924,9,19,USA,NC,Granite Quarry,,,,,,,Vern,Benson,,Vernon Adair,,160,70,L,R,7/31/1943,5/30/1953,,bensove01,bensove01,bensv101,bensove01,bensove01
945,bentlcy01,,,1850,11,23,USA,CT,East Haven,1873,2,26,USA,CT,Middletown,Cy,Bentley,,Clytus George,,,,,,4/26/1872,8/9/1872,,bentlcy01,bentlcy01,bentc101,bentlcy01,bentlcy01
946,bentlja01,,,1895,3,8,USA,MD,Sandy Spring,1969,10,24,USA,MD,Olney,Jack,Bentley,,John Needles,,200,71,L,L,9/6/1913,5/20/1927,,bentlja01,bentlja01,bentj101,bentlja01,bentlja01
947,bentoal01,,,1911,3,18,USA,OK,Noble,1968,4,14,USA,CA,Lynwood,Al,Benton,,John Alton,,215,76,R,R,4/18/1934,9/21/1952,,bentoal01,bentoal01,benta101,bentoal01,bentoal01
948,bentobu01,,,1957,8,24,USA,FL,Tampa,,,,,,,Butch,Benton,,Alfred Lee,,190,73,R,R,9/14/1978,6/15/1985,,bentobu01,bentobu01,bentb001,bentobu01,bentobu01
949,bentola01,,bentola01h,1897,11,20,USA,MO,St. Louis,1953,4,3,USA,OH,Amberley,Larry,Benton,,Lawrence James,,165,71,R,R,4/25/1923,8/16/1935,,bentola01,bentola01,bentl101,bentola01,bentola01
950,bentora01,,,1901,9,29,USA,KY,Cannel City,1984,6,7,USA,TX,Mesquite,Rabbit,Benton,,Stanley W.,Stan,150,67,R,R,9/13/1922,9/19/1922,,bentora01,bentora01,bentr101,bentora01,bentora01
951,bentoru01,,,1890,6,27,USA,NC,Clinton,1937,12,12,USA,AL,Dothan,Rube,Benton,,John Cleave,,190,73,L,L,6/28/1910,9/21/1925,,bentoru01,bentoru01,bentr102,bentoru01,bentoru01
952,bentosi01,,,1894,8,4,USA,AR,Buckner,1977,3,8,USA,AR,Fayetteville,Sid,Benton,,Sidney Wright,,170,73,R,R,4/18/1922,4/18/1922,,bentosi01,bentosi01,bents101,bentosi01,bentosi01
953,benzjo01,,,1886,1,21,USA,IN,New Alsace,1957,4,22,USA,IL,Chicago,Joe,Benz,,Joseph Louis,"Blitzen,Butcher Boy",196,73,R,R,8/16/1911,5/2/1919,,benzjo01,benzjo01,benzj101,benzjo01,benzjo01
954,benzito01,,,1963,2,11,USA,KY,Dayton,,,,,,,Todd,Benzinger,,Todd Eric,Mercedes,185,73,B,R,6/21/1987,5/14/1995,,benzito01,benzito01,benzt001,benzito01,benzito01
955,berarjo01,,,1917,5,1,USA,CA,Los Angeles,1996,5,19,USA,CA,Los Angeles,Johnny,Berardino,,Giovanni,Bernie,175,71,R,R,4/22/1939,9/19/1952,,berarjo01,berarjo01,beraj101,berarjo01,berarjo01
956,berbelo01,,,1929,11,20,USA,CA,Long Beach,2004,4,6,USA,NV,Las Vegas,Lou,Berberet,,Louis Joseph,,200,71,L,R,9/17/1954,9/25/1960,,berbelo01,berbelo01,berbl101,berbelo01,berbelo01
957,berblje01,,,1970,11,19,USA,KS,Wichita,,,,,,,Jeff,Berblinger,,Jeffrey James,,190,72,R,R,9/7/1997,9/27/1997,,berblje01,berblje01,berbj001,berblje01,berblje01
958,bereja01,,,1971,5,26,USA,MA,Cambridge,,,,,,,Jason,Bere,,Jason Phillip,,185,75,R,R,5/27/1993,5/27/2003,,bereja01,bereja01,berej002,bereja01,bereja01
959,berenju01,,,1954,11,30,Panama,,Aguadulce,,,,,,,Juan,Berenguer,,Juan Bautista,,186,71,R,R,8/17/1978,10/4/1992,,berenju01,berenju01,berej001,berenju01,berenju01
960,berenbr01,,,1954,8,21,USA,OH,Bryan,,,,,,,Bruce,Berenyi,,Bruce Michael,,205,75,R,R,7/5/1980,7/9/1986,NE Missouri State,berenbr01,berenbr01,bereb001,berenbr01,berenbr01
961,bergda01,,,1970,9,3,USA,CA,Roseville,,,,,,,Dave,Berg,,,,185,71,R,R,4/2/1998,9/29/2004,,bergda01,bergda01,bergd002,bergda01,bergda01
962,bergmo01,,bergmo01h,1902,3,2,USA,NY,New York,1972,5,29,USA,NJ,Belleville,Moe,Berg,,Morris,,185,73,R,R,6/27/1923,9/1/1939,,bergmo01,bergmo01,bergm103,bergmo01,bergmo01
963,bergaau01,,,1917,2,14,USA,MI,Detroit,1974,8,19,USA,MI,Grosse Pointe,Augie,Bergamo,,August Samuel,,165,69,L,L,4/25/1944,9/30/1945,,bergaau01,bergaau01,berga102,bergaau01,bergaau01
964,bergebi01,,,1878,6,13,USA,MA,North Brookfield,1943,12,19,USA,MA,Worcester,Bill,Bergen,,William Aloysius,,184,72,R,R,5/6/1901,9/20/1911,,bergebi01,bergebi01,bergb102,bergebi01,bergebi01
965,bergema01,,bergema01h,1871,10,25,USA,MA,North Brookfield,1900,1,19,USA,MA,N.Brookfield,Marty,Bergen,,Martin,,170,70,,R,4/17/1896,10/15/1899,,bergema01,bergema01,bergm102,bergema01,bergema01
966,bergebo01,,,1910,5,13,USA,MD,Baltimore,1992,11,3,USA,MD,Bethesda,Boze,Berger,,Louis William,,180,74,R,R,8/17/1932,9/30/1939,,bergebo01,bergebo01,bergb101,bergebo01,bergebo01
967,bergebr01,,,1975,2,21,USA,KY,Covington,,,,,,,Brandon,Berger,,,,205,71,R,R,9/9/2001,6/13/2004,Eastern Kentucky,bergebr01,bergebr01,bergb001,bergebr01,bergebr01
968,bergecl01,,,1894,11,1,USA,OH,East Cleveland,1959,6,30,USA,DC,Washington,Clarence,Berger,,Clarence Edward,,185,72,L,R,9/23/1914,10/5/1914,,bergecl01,bergecl01,bergc101,bergecl01,bergecl01
969,bergehe01,,,1882,1,7,USA,IL,LaSalle,1954,2,10,USA,OH,Lakewood,Heinie,Berger,,Charles Carl,,,69,,R,5/6/1907,7/22/1910,,bergehe01,bergehe01,bergh101,bergehe01,bergehe01
970,bergejo01,,,1886,12,20,USA,MO,St. Louis,1956,3,5,USA,IL,Rock Island,Joe,Berger,,Joseph August,Fats,170,70,R,R,4/11/1913,9/27/1914,,bergejo01,bergejo01,bergj103,bergejo01,bergejo01
971,bergejo02,,,1901,8,27,USA,PA,Philadelphia,1979,5,7,USA,LA,Lake Charles,Johnny,Berger,,John Henne,,165,69,R,R,4/20/1922,9/6/1927,,bergejo02,bergejo02,bergj102,bergejo02,bergejo02
972,bergetu01,,,1867,12,6,USA,PA,Pittsburgh,1907,6,10,USA,PA,Pittsburgh,Tun,Berger,,John Henry,,204,,,R,5/9/1890,8/28/1892,,bergetu01,bergetu01,bergt101,bergetu01,bergetu01
973,bergewa01,,bergewa01h,1905,10,10,USA,IL,Chicago,1988,11,30,USA,CA,Redondo Beach,Wally,Berger,,Walter Anton,,198,74,R,R,4/15/1930,7/4/1940,,bergewa01,bergewa01,bergw101,bergewa01,bergewa01
974,bergepe01,,,1977,11,9,USA,MA,Greenfield,,,,,,,Peter,Bergeron,,,,185,74,L,R,9/7/1999,4/18/2004,,bergepe01,bergepe01,bergp001,bergepe01,bergepe01
975,berghjo01,,,1857,10,8,USA,MA,Boston,1883,4,17,USA,MA,Boston,John,Bergh,,John Baptist,,,,,,8/5/1876,,,berghjo01,berghjo01,bergj101,berghjo01,berghjo01
976,berghma01,,,1888,6,18,USA,PA,Elliott,1957,12,21,USA,PA,Pittsburgh,Marty,Berghammer,,Martin Andrew,Pepper,172,69,L,R,9/8/1911,10/3/1915,,berghma01,berghma01,bergm101,berghma01,berghma01
977,bergmal01,,,1890,9,27,USA,IN,Peru,1961,6,20,USA,IN,Fort Wayne,Al,Bergman,,Alfred Henry,Dutch,155,67,R,R,8/29/1916,9/12/1916,,bergmal01,bergmal01,berga101,bergmal01,bergmal01
978,bergmda01,,,1953,6,6,USA,IL,Evanston,,,,,,,Dave,Bergman,,David Bruce,,185,73,L,L,8/26/1975,10/4/1992,Illinois State,bergmda01,bergmda01,bergd001,bergmda01,bergmda01
979,bergmse01,,,1970,4,11,USA,IL,Joliet,,,,,,,Sean,Bergman,,Sean Frederick,,205,76,R,R,7/7/1993,6/17/2000,,bergmse01,bergmse01,bergs001,bergmse01,bergmse01
980,berkefr01,,,,,,,,,,,,,,,Frank,Berkelbach,,Francis P.,,182,72,,,7/4/1884,7/12/1884,,berkefr01,berkefr01,berkf101,berkefr01,berkefr01
981,berkena01,,,1831,,,USA,PA,,1900,2,23,USA,PA,Philadelphia,Nate,Berkenstock,,Nathan,,,,,,10/30/1871,10/30/1871,,berkena01,berkena01,berkn101,berkena01,berkena01
982,berkmla01,,,1976,2,10,USA,TX,Waco,,,,,,,Lance,Berkman,,,"Big Puma, Fat Elvis",230,73,B,L,7/16/1999,,Rice,berkmla01,berkmla01,berkl001,berkmla01,berkmla01
983,berlyja01,,,1903,5,24,USA,LA,Natchitoches,1977,6,26,USA,TX,Houston,Jack,Berly,,John Chambers,,190,71,R,R,4/22/1924,9/24/1933,,berlyja01,berlyja01,berlj101,berlyja01,berlyja01
984,bermabo01,,,1899,1,24,USA,NY,New York,1988,8,2,USA,CT,Bridgeport,Bob,Berman,,Robert Leon,,147,68,R,R,6/4/1918,6/12/1918,,bermabo01,bermabo01,bermb101,bermabo01,bermabo01
985,bernavi01,,,1953,10,6,USA,CA,Los Angeles,2006,9,2,USA,CA,Arcadia,Victor,Bernal,,Victor Hugo,,175,73,R,R,4/6/1977,5/17/1977,Cal Poly Pomona,bernavi01,bernavi01,bernv101,bernavi01,bernavi01
986,bernacu01,,,1878,2,18,USA,WV,Parkersburg,1955,4,10,USA,CA,Culver City,Curt,Bernard,,Curtis Henry,,150,70,L,R,9/17/1900,6/24/1901,,bernacu01,bernacu01,bernc101,bernacu01,bernacu01
